aws-coldstart-java-dev-memory-256,Sun Aug 26 2018 15:38:00 GMT+0200 (CEST),2642.61
aws-coldstart-java-dev-memory-256,Sun Aug 26 2018 15:40:00 GMT+0200 (CEST),2440.95
aws-coldstart-java-dev-memory-256,Sun Aug 26 2018 15:43:00 GMT+0200 (CEST),2401.02
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:03:00 GMT+0200 (CEST),8.06
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:07:00 GMT+0200 (CEST),4028.64
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:09:00 GMT+0200 (CEST),3324.15
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:12:00 GMT+0200 (CEST),3435.52
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:15:00 GMT+0200 (CEST),2998.18
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:17:00 GMT+0200 (CEST),2948.21
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:20:00 GMT+0200 (CEST),3753.55
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:23:00 GMT+0200 (CEST),3029.82
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:25:00 GMT+0200 (CEST),2832.21
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:28:00 GMT+0200 (CEST),3361.4
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:31:00 GMT+0200 (CEST),3015.48
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:34:00 GMT+0200 (CEST),3234.33
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:36:00 GMT+0200 (CEST),3155.24
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:39:00 GMT+0200 (CEST),2788.16
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:42:00 GMT+0200 (CEST),2817.26
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:45:00 GMT+0200 (CEST),3813.02
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:47:00 GMT+0200 (CEST),2878.74
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:50:00 GMT+0200 (CEST),3313.84
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:53:00 GMT+0200 (CEST),2966.45
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:56:00 GMT+0200 (CEST),2971.98
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 10:59:00 GMT+0200 (CEST),3368.67
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:02:00 GMT+0200 (CEST),3239.83
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:04:00 GMT+0200 (CEST),3270.74
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:07:00 GMT+0200 (CEST),3224.1
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:10:00 GMT+0200 (CEST),2734.87
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:12:00 GMT+0200 (CEST),3450.12
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:15:00 GMT+0200 (CEST),2973.64
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:18:00 GMT+0200 (CEST),3669.14
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:20:00 GMT+0200 (CEST),3394.07
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:23:00 GMT+0200 (CEST),2807.25
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:26:00 GMT+0200 (CEST),3194.2
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:28:00 GMT+0200 (CEST),3383.37
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:31:00 GMT+0200 (CEST),3133.05
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:34:00 GMT+0200 (CEST),3243.12
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:37:00 GMT+0200 (CEST),3113.36
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:39:00 GMT+0200 (CEST),2754.24
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:42:00 GMT+0200 (CEST),3208.88
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:45:00 GMT+0200 (CEST),3166.68
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:47:00 GMT+0200 (CEST),3354.98
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:50:00 GMT+0200 (CEST),3313.34
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:53:00 GMT+0200 (CEST),3312.94
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:56:00 GMT+0200 (CEST),3236.14
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 11:59:00 GMT+0200 (CEST),3661.9
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:02:00 GMT+0200 (CEST),2932.74
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:05:00 GMT+0200 (CEST),3666.11
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:07:00 GMT+0200 (CEST),2949.13
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:10:00 GMT+0200 (CEST),3040.55
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:13:00 GMT+0200 (CEST),3269.19
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:16:00 GMT+0200 (CEST),2944.31
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:19:00 GMT+0200 (CEST),3452.13
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:22:00 GMT+0200 (CEST),2860.85
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:24:00 GMT+0200 (CEST),2992.93
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:27:00 GMT+0200 (CEST),3413.24
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:30:00 GMT+0200 (CEST),2852.68
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:33:00 GMT+0200 (CEST),2832.81
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:36:00 GMT+0200 (CEST),3445.31
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:39:00 GMT+0200 (CEST),3349.79
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:41:00 GMT+0200 (CEST),3000.74
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:44:00 GMT+0200 (CEST),2819.66
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:47:00 GMT+0200 (CEST),3338.69
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:50:00 GMT+0200 (CEST),3054.94
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:52:00 GMT+0200 (CEST),3221.47
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:55:00 GMT+0200 (CEST),2677.49
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 12:58:00 GMT+0200 (CEST),3644.5
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:01:00 GMT+0200 (CEST),3490.53
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:03:00 GMT+0200 (CEST),3166.44
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:06:00 GMT+0200 (CEST),3585.99
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:09:00 GMT+0200 (CEST),3334.8
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:12:00 GMT+0200 (CEST),3916.72
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:15:00 GMT+0200 (CEST),3586.83
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:17:00 GMT+0200 (CEST),3746.96
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:20:00 GMT+0200 (CEST),4337.08
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:23:00 GMT+0200 (CEST),3041.82
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:25:00 GMT+0200 (CEST),3566.63
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:28:00 GMT+0200 (CEST),3310.59
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:32:00 GMT+0200 (CEST),2889.2
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:34:00 GMT+0200 (CEST),2774.51
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:37:00 GMT+0200 (CEST),3349.77
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:40:00 GMT+0200 (CEST),3201.76
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:42:00 GMT+0200 (CEST),3017.62
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:45:00 GMT+0200 (CEST),2844.73
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:48:00 GMT+0200 (CEST),3179.52
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:51:00 GMT+0200 (CEST),2772.24
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:55:00 GMT+0200 (CEST),2939.55
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 13:58:00 GMT+0200 (CEST),3015.39
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:01:00 GMT+0200 (CEST),3429.8
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:04:00 GMT+0200 (CEST),2877.51
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:07:00 GMT+0200 (CEST),2895.95
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:10:00 GMT+0200 (CEST),3164.99
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:13:00 GMT+0200 (CEST),3337.02
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:15:00 GMT+0200 (CEST),3797.5
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:18:00 GMT+0200 (CEST),3252.29
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:21:00 GMT+0200 (CEST),2706.4
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:24:00 GMT+0200 (CEST),2859.53
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:26:00 GMT+0200 (CEST),3633.59
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:29:00 GMT+0200 (CEST),3008.45
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:32:00 GMT+0200 (CEST),2764.79
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:35:00 GMT+0200 (CEST),4009.51
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:38:00 GMT+0200 (CEST),2859.04
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:40:00 GMT+0200 (CEST),3418.37
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:43:00 GMT+0200 (CEST),3634.4
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:46:00 GMT+0200 (CEST),2774.12
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:49:00 GMT+0200 (CEST),2847.51
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:52:00 GMT+0200 (CEST),2754.53
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:55:00 GMT+0200 (CEST),3627.56
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 14:58:00 GMT+0200 (CEST),2972.2
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:00:00 GMT+0200 (CEST),3904.17
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:03:00 GMT+0200 (CEST),3273.5
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:06:00 GMT+0200 (CEST),2815.03
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:09:00 GMT+0200 (CEST),3409.29
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:12:00 GMT+0200 (CEST),3151.03
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:14:00 GMT+0200 (CEST),3392.4
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:17:00 GMT+0200 (CEST),3244.38
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:21:00 GMT+0200 (CEST),3222.56
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:23:00 GMT+0200 (CEST),2841.48
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:26:00 GMT+0200 (CEST),2851.97
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:29:00 GMT+0200 (CEST),3324.55
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:32:00 GMT+0200 (CEST),3541.43
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:35:00 GMT+0200 (CEST),3316.65
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:38:00 GMT+0200 (CEST),2832.84
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:40:00 GMT+0200 (CEST),3173.76
aws-coldstart-csharp21-dev-memory-128,Sun Aug 26 2018 15:43:00 GMT+0200 (CEST),2860.54
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:07:00 GMT+0200 (CEST),0.28
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:09:00 GMT+0200 (CEST),0.33
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:12:00 GMT+0200 (CEST),0.44
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:15:00 GMT+0200 (CEST),31.37
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:17:00 GMT+0200 (CEST),0.32
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:20:00 GMT+0200 (CEST),0.23
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:23:00 GMT+0200 (CEST),0.37
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:25:00 GMT+0200 (CEST),0.54
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:28:00 GMT+0200 (CEST),0.23
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:31:00 GMT+0200 (CEST),0.39
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:34:00 GMT+0200 (CEST),0.22
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:36:00 GMT+0200 (CEST),14.66
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:39:00 GMT+0200 (CEST),0.31
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:42:00 GMT+0200 (CEST),0.37
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:45:00 GMT+0200 (CEST),0.29
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:47:00 GMT+0200 (CEST),0.3
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:50:00 GMT+0200 (CEST),0.3
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:53:00 GMT+0200 (CEST),0.3
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:56:00 GMT+0200 (CEST),10.68
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 10:59:00 GMT+0200 (CEST),0.38
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:02:00 GMT+0200 (CEST),0.26
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:04:00 GMT+0200 (CEST),0.29
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:07:00 GMT+0200 (CEST),18.47
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:10:00 GMT+0200 (CEST),6.1
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:12:00 GMT+0200 (CEST),26.77
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:15:00 GMT+0200 (CEST),10.21
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:18:00 GMT+0200 (CEST),0.45
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:20:00 GMT+0200 (CEST),11.03
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:23:00 GMT+0200 (CEST),0.25
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:26:00 GMT+0200 (CEST),0.41
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:28:00 GMT+0200 (CEST),3.27
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:31:00 GMT+0200 (CEST),0.31
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:34:00 GMT+0200 (CEST),0.44
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:37:00 GMT+0200 (CEST),0.23
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:39:00 GMT+0200 (CEST),0.31
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:42:00 GMT+0200 (CEST),0.46
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:45:00 GMT+0200 (CEST),0.26
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:47:00 GMT+0200 (CEST),0.21
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:50:00 GMT+0200 (CEST),0.25
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:53:00 GMT+0200 (CEST),0.22
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:56:00 GMT+0200 (CEST),0.31
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 11:59:00 GMT+0200 (CEST),0.48
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:02:00 GMT+0200 (CEST),0.5
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:05:00 GMT+0200 (CEST),0.43
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:07:00 GMT+0200 (CEST),0.31
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:10:00 GMT+0200 (CEST),0.28
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:13:00 GMT+0200 (CEST),0.27
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:16:00 GMT+0200 (CEST),0.28
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:19:00 GMT+0200 (CEST),9.24
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:22:00 GMT+0200 (CEST),0.32
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:24:00 GMT+0200 (CEST),0.43
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:27:00 GMT+0200 (CEST),0.3
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:30:00 GMT+0200 (CEST),0.46
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:33:00 GMT+0200 (CEST),0.24
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:36:00 GMT+0200 (CEST),0.44
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:39:00 GMT+0200 (CEST),0.37
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:41:00 GMT+0200 (CEST),0.45
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:44:00 GMT+0200 (CEST),0.47
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:47:00 GMT+0200 (CEST),0.32
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:50:00 GMT+0200 (CEST),2.14
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:52:00 GMT+0200 (CEST),5.06
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:55:00 GMT+0200 (CEST),0.21
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 12:58:00 GMT+0200 (CEST),0.24
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:01:00 GMT+0200 (CEST),25.02
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:03:00 GMT+0200 (CEST),0.54
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:06:00 GMT+0200 (CEST),0.55
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:09:00 GMT+0200 (CEST),0.33
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:12:00 GMT+0200 (CEST),0.32
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:15:00 GMT+0200 (CEST),0.32
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:17:00 GMT+0200 (CEST),0.35
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:20:00 GMT+0200 (CEST),0.22
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:23:00 GMT+0200 (CEST),0.52
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:25:00 GMT+0200 (CEST),0.34
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:28:00 GMT+0200 (CEST),0.28
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:32:00 GMT+0200 (CEST),0.27
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:34:00 GMT+0200 (CEST),27.78
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:37:00 GMT+0200 (CEST),0.39
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:40:00 GMT+0200 (CEST),0.31
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:42:00 GMT+0200 (CEST),8.03
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:45:00 GMT+0200 (CEST),0.35
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:48:00 GMT+0200 (CEST),0.44
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:51:00 GMT+0200 (CEST),0.32
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:55:00 GMT+0200 (CEST),0.43
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 13:58:00 GMT+0200 (CEST),0.23
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:01:00 GMT+0200 (CEST),0.45
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:04:00 GMT+0200 (CEST),0.37
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:07:00 GMT+0200 (CEST),0.24
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:10:00 GMT+0200 (CEST),0.25
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:13:00 GMT+0200 (CEST),0.61
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:15:00 GMT+0200 (CEST),0.32
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:18:00 GMT+0200 (CEST),0.24
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:21:00 GMT+0200 (CEST),0.44
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:24:00 GMT+0200 (CEST),0.25
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:27:00 GMT+0200 (CEST),0.25
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:29:00 GMT+0200 (CEST),0.38
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:32:00 GMT+0200 (CEST),0.26
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:35:00 GMT+0200 (CEST),0.37
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:38:00 GMT+0200 (CEST),0.3
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:40:00 GMT+0200 (CEST),0.47
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:43:00 GMT+0200 (CEST),0.23
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:46:00 GMT+0200 (CEST),0.31
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:49:00 GMT+0200 (CEST),8.96
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:52:00 GMT+0200 (CEST),0.47
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:55:00 GMT+0200 (CEST),19.1
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 14:58:00 GMT+0200 (CEST),0.25
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:00:00 GMT+0200 (CEST),9.19
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:03:00 GMT+0200 (CEST),0.38
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:06:00 GMT+0200 (CEST),0.28
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:09:00 GMT+0200 (CEST),0.23
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:12:00 GMT+0200 (CEST),0.39
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:14:00 GMT+0200 (CEST),0.36
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:17:00 GMT+0200 (CEST),0.41
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:21:00 GMT+0200 (CEST),0.35
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:23:00 GMT+0200 (CEST),18.85
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:26:00 GMT+0200 (CEST),0.57
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:29:00 GMT+0200 (CEST),6.55
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:32:00 GMT+0200 (CEST),0.28
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:35:00 GMT+0200 (CEST),0.31
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:38:00 GMT+0200 (CEST),0.25
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:40:00 GMT+0200 (CEST),0.25
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:43:00 GMT+0200 (CEST),26.58
aws-coldstart-python-dev-memory-128,Sun Aug 26 2018 15:46:00 GMT+0200 (CEST),0.4
aws-coldstart-csharp21-dev-memory-1536,Sun Aug 26 2018 10:07:00 GMT+0200 (CEST),440.27
aws-coldstart-csharp21-dev-memory-1536,Sun Aug 26 2018 10:09:00 GMT+0200 (CEST),312.74
aws-coldstart-csharp21-dev-memory-1536,Sun Aug 26 2018 10:12:00 GMT+0200 (CEST),498.01
aws-coldstart-csharp21-dev-memory-1536,Sun Aug 26 2018 10:15:00 GMT+0200 (CEST),359.53
aws-coldstart-csharp21-dev-memory-1536,Sun Aug 26 2018 10:17:00 GMT+0200 (CEST),451.25
aws-coldstart-csharp21-dev-memory-1536,Sun Aug 26 2018 10:20:00 GMT+0200 (CEST),274.53
aws-coldstart-csharp21-dev-memory-1536,Sun Aug 26 2018 10:23:00 GMT+0200 (CEST),485.15
aws-coldstart-csharp21-dev-memory-1536,Sun Aug 26 2018 10:25:00 GMT+0200 (CEST),256.25
aws-coldstart-csharp21-dev-memory-1536,Sun Aug 26 2018 10:28:00 GMT+0200 (CEST),253.82
aws-coldstart-csharp21-dev-memory-1536,Sun Aug 26 2018 10:31:00 GMT+0200 (CEST),719.72
aws-coldstart-csharp21-dev-memory-1536,Sun Aug 26 2018 10:34:00 GMT+0200 (CEST),361.12
